web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,ReviewText,Date,Title,UserID
"1738785631-64","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Pink pop is gorgeous. The wand more expensive than other liquid blushes because there’s more product in the tube - about 86% more than Rare Beauty’s standard size. Unfortunately, it doesn’t feel like you’re getting almost twice as much product, because the packaging is so much lighter. My brain irrationally wants to believe that it’s overpriced, even though that’s apparently not the case. TBD if I’d buy again.","19 Mar 2024","Good, but the packaging undermines the value","HeyItsAlexandra"
"1738785631-65","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I don’t like this product because the pigment disappears when you try to blender it , and I really love pinkgasm but this one is a no for me","18 Mar 2024","","mary9712"
"1738785631-66","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Very pigmented, pretty long lasting. I had a bit of a learning curve with the applicator. I do feel it is a bit over priced for what it is.","12 Mar 2024","","april0226"
"1738785631-67","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was a little bit spectacle about this shade at first. But the shade is stunning!! It is easy to blend,looks so pretty and it’s buildable! My new favorite blush!! Definitely recommend 
!","12 Mar 2024","YESS!","katix"
"1738785631-68","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is a beautiful color while it last on your skin! The blush didn't seem to stay on for long! It blends beautifully and pigmented but you better be quick cause it dries so fast! I suggest you use a damp beauty blender! Got this from influencer and Charlotte Tilbury for my honest review!","6 Mar 2024","It's pretty","bobbi7202"
"1738785631-69","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Going to be real honest here….it dries entirely too fast. When you dabble it on, you better blend quickly. It’s best to use a damp beauty blender. I have an obsession with blushes & these are my least favorites.","5 Mar 2024","Not worth the money.","KeKeCrow19"
"1738785631-70","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Never thought I'd be someone to buy a blush over $20, but this has changed my mind. It blends beautifully and is natural while still having pigment.","3 Mar 2024","You need this blush","RiJa05"
"1738785631-71","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","i got the contour wand and loved it so i decided to try this out too. on my lighter skin tone i wanted a lighter color but this doesn’t NOT blend nearly as well as the contour wand. not a bad product but won’t purchase again.","3 Mar 2024","not my favorite","jbabe1609"
"1738785631-72","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","A really long lasting rosy color, shows up on light-medium neutral skin BEAUTIFULLY and spreads evenly when blending with a beauty sponge. Highly recommend!!","1 Mar 2024","Amazing, must have for medium skin tones","palaknayyar"
"1738785631-73","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Waste of money empties fast and doesn’t last on your face , nice on though","26 Feb 2024","Waste of money","boopuss"
"1738785631-74","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","These are not long lasting over top of foundation or under. Minimal product for a HUGE price tag. There’s so many other flattering/affordable, long wear blushes for over 45. It’s a No For Me!","24 Feb 2024","Fades And Disappears Quickly","36yearsyoung"
"1738785631-75","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is the perfect color for me and I love it so much. I like it a lot better than the dewy blush Tilbury has in the same packaging bc this one isnt filled w glitter and looks more natural on/blends easier.","23 Feb 2024","LOVE","thedogthatfell"
"1738785631-76","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I was very skeptical about getting this product because of the mixed reviews, but I am so happy I did get it. I absolutely love it! It is so pretty, very easy to blend and very buildable .","18 Feb 2024","A MUST have !!!","WhitneyNicole87"
"1738785631-77","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Great product the color I chose is not to dark and it goes on perfect.","18 Feb 2024","","makegrl"
"1738785631-78","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I like the color and the texture and the way it makes me feel like a woman.","16 Feb 2024","I love the way lipstick looks.","Sister2022"
"1738785631-79","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Super pretty and blendable blush. I love the applicator and it is easy to close it to keep clean. I have bought multiple shades!","15 Feb 2024","Great blush!","AngMo02"
"1738785631-80","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","Stunning! Exposes and expensive but worth it! You need it!!","4 Feb 2024","Really good!!","jelena21"
"1738785631-81","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I really like this blush but it isn’t matte but that’s fine because it has really good coverage. It’s really pretty","3 Feb 2024","Must have but expensive","LexiNegreira"
"1738785631-82","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This blush is super easy to apply and helps hydrate my skin. Although it is a great product, the formula tends to leak out of the applicator. This can be very messy","3 Feb 2024","Blush","jch0323"
"1738785631-83","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","I used the Pillow Talk highlighter and the look is fantastic. This is so easy to apply and it blends perfectly. It’s the perfect amount of pink, yet it looks natural.","2 Feb 2024","A Beauty Favorite!","cmo90"
"1738785631-84","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product","779","https://www.sephora.com/product/matte-beauty-blush-wands-P504020?skuId=2697829&icid2=products%20grid:p504020:product#ratings-reviews-container","","This is the perfect blush for this pale girl. I love being able to throw it in bag for on the go touch ups.","2 Feb 2024","Perfect pale girl blush","SimplyStina"
